662	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2045.9782046.165
663	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2046.1652046.352
664	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2046.3522046.539
665	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2046.5392046.726
666	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2046.7262046.913
667	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2046.9132047.1
668	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2047.12047.287
669	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2047.2872047.474
670	них	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2047.4742047.678
671	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2048.1282048.434
672	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2048.4342048.74
673	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2048.742049.046
674	них	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2049.0462049.352
675	жаловаться	жаловаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2049.3522049.66
676	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2049.882050.183
677	пс...	пс...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2050.1832050.486
678	по	по	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2050.4862050.789
679	началу	начало	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2050.7892051.092
680	Саша	Саша	PROPN	_	_	_	_	_	@mm1995f-words#@mm1995f#2051.0922051.395
681	вв...	вв...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2051.3952051.698
682	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2051.6982052.001
683	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2052.0012052.304
684	п...	п...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2052.3042052.614
685	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2053.12053.282
686	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2053.2822053.464
687	так	так	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2053.4642053.646
688	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2053.6462053.828
689	к	к	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2053.8282054.01
690	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2054.012054.192
691	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2055.5322055.743
692	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2055.7432055.954
693	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2055.9542056.165
694	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2056.1652056.376
695	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2056.3762056.587
696	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2056.5872056.798
697	отношения	отношение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2056.7982057.009
698	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2057.0092057.22
699	у	у	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2057.222057.431
700	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2057.4312057.642
701	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2057.6422057.853
702	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2057.8532058.064
703	складывались	складываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2058.0642058.275
704	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2058.2752058.486
705	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2058.4862058.697
706	сейчас-то	сейчас-то	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2058.6972058.908
707	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2058.9082059.119
708	все	все	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2059.1192059.33
709	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2059.332059.541
710	сейчас-то	сейчас-то	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2059.5412059.752
711	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2059.7522059.972
712	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2060.4942060.833
713	хорошо	хороший	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2060.8332061.173
714	только	только	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2061.8792062.164
715	профессиональный	профессиональный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2062.1642062.449
716	спортсмен	спортсмен	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2062.4492062.734
717	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2062.7342063.019
718	б	бы	AUX	_	_	_	_	_	@mm1995f-words#@mm1995f#2063.0192063.304
719	мен...	мен...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2063.3042063.589
720	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2063.5892063.874
721	мо...	мо...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2063.8742064.159
722	бы	бы	AUX	_	_	_	_	_	@mm1995f-words#@mm1995f#2064.1592064.444
723	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2064.4442064.729
724	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2064.7292065.014
725	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2065.0142065.299
726	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2065.2992065.584
727	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2065.5842065.869
728	э	эра	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2065.8692066.164
729	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2067.4212067.631
730	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2067.6312067.841
731	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2067.8412068.051
732	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2068.0512068.261
733	и	и	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2068.2612068.471
734	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@mm1995f-words#@mm1995f#2068.4712068.681
735	пошло	пойти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2068.6812068.891
736	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2068.8912069.101
737	пользу	польза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2069.1012069.311
738	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2069.3112069.521
739	то	то	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2069.5212069.731
740	что	что	PRON	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#2069.7312069.941
741	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2069.9412070.151
742	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2070.1512070.361
743	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2070.3612070.571
744	тренировался	тренироваться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2070.5712070.781
745	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2070.7812070.991
746	Америке	Америка	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2070.9912071.201
747	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2071.2012071.411
748	тоже	тоже	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2071.4112071.621
749	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2071.6212071.831
750	готовился	готовиться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2071.8312072.041
751	к	к	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2072.0412072.251
752	олимпийским	олимпийский	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2072.2512072.461
753	играм	игра	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2072.4612072.679
754	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2073.122073.394
755	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2073.3942073.668
756	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mm1995f-words#@mm1995f#2073.6682073.942
757	оба	оба	NUM	_	Case=Nom|Gender=Masc	_	_	_	@mm1995f-words#@mm1995f#2073.9422074.216
758	ответственно	ответственный	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2074.2162074.49
759	к	к	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2074.492074.764
760	этому	это	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2074.7642075.038
761	относились	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2075.0382075.314
762	и	и	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2075.6882075.908
763	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2075.9082076.128
764	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2076.1282076.348
765	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2076.3482076.568
766	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2076.5682076.788
767	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2076.7882077.008
768	после	после	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2077.0082077.228
769	тренировок	тренировка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2077.2282077.448
770	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2077.4482077.668
771	бежать	бежать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2077.6682077.888
772	домой	домой	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2077.8882078.108
773	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2078.1082078.328
774	готовить	готовить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2078.3282078.548
775	ужин	ужин	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2078.5482078.773
776	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2079.052079.296
777	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2079.2962079.542
778	э	эра	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2080.8482081.079
779	даже	даже	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2081.2762081.46
780	когда	когда	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2081.462081.644
781	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2081.6442081.828
782	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2081.8282082.012
783	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2082.0122082.196
784	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2082.1962082.38
785	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2082.382082.564
786	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mm1995f-words#@mm1995f#2082.5642082.748
787	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2083.192083.465
788	все	все	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2083.4652083.74
789	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2083.742084.015
790	понимал	понимать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2084.0152084.29
791	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2084.292084.565
792	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2084.5652084.844
793	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2085.0442085.284
794	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2085.2842085.524
795	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2085.5242085.764
796	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2085.7642086.004
797	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2086.0042086.244
798	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2086.2442086.484
799	часто	часто	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2086.4842086.724
800	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2086.7242086.969
801	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2087.4772087.739
802	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2087.7392088.001
803	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2088.0012088.263
804	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2088.2632088.525
805	так	так	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2088.5252088.787
806	тоже	тоже	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2088.7872089.049
807	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2089.0492089.311
808	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2089.3112089.573
809	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2089.5732089.835
810	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@mm1995f-words#@mm1995f#2089.8352090.097
811	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2090.0972090.359
812	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2090.3592090.621
813	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2090.6212090.883
814	три	три	NUM	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#2090.8832091.145
815	четыре	четыре	NUM	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#2091.1452091.407
816	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2091.4072091.669
817	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2091.6692091.931
818	тренировался	тренироваться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2091.9312092.193
819	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2092.1932092.455
820	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2092.4552092.717
821	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2092.7172092.979
822	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2092.9792093.249
823	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2093.7692094.068
824	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2094.0682094.367
825	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2094.3672094.666
826	никак	никак	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2094.6662094.965
827	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2094.9652095.264
828	отвлекал	отвлекать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2095.2642095.568
829	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2095.5912095.875
830	Амину	Амин	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2095.8752096.159
831	Василну	Василн	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2096.1592096.443
832	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2096.4432096.727
833	беспокоилось	беспокоиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2096.7272097.011
834	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2097.0112097.295
835	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2097.2952097.579
836	бы...	бы...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2097.5792097.863
837	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2097.8632098.147
838	отвлекать	отвлекать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2098.1472098.431
839	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2098.4312098.715
840	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2098.7152099.005
841	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2099.432099.666
842	дай	дать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2099.6662099.902
843	бог	бог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2099.9022100.138
844	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2100.1382100.374
845	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2100.3742100.61
846	поссоримся	ссориться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2100.612100.846
847	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2100.8462101.082
848	поругаемся	ругаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2101.0822101.323
849	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2101.3892101.558
850	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2101.5582101.727
851	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2101.7272101.896
852	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2101.8962102.065
853	и	и	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2102.0652102.234
854	судила	судить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2102.2342102.403
855	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2102.4032102.572
856	по	по	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2102.5722102.741
857	своему	свой	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2102.7412102.91
858	опыту	опыт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2102.912103.087
859	а	а	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2103.4782103.706
860	девочки	девочка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2103.7062103.934
861	же	же	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2103.9342104.162
862	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2104.1622104.39
863	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2104.392104.618
864	эмоциональны	эмоциональный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2104.6182104.846
865	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2104.8462105.074
866	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2105.0742105.302
867	плане	план	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2105.3022105.53
868	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2105.532105.758
869	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2105.7582105.986
870	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2105.9862106.214
871	чуть	чуть	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2106.5952106.869
872	что	что	PRON	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#2106.8692107.143
873	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2107.1432107.417
874	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2107.4172107.691
875	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2107.6912107.965
876	настроения	настроение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2107.9652108.239
877	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2108.2392108.513
878	тренировках	тренировка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2108.5132108.787
879	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2108.7872109.061
880	или	или	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2109.0612109.335
881	всякое	всякий	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2109.3352109.609
882	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2109.6092109.886
883	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2110.3912110.563
884	слава	слава	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2110.5632110.735
885	богу	бог	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2110.7352110.907
886	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2110.9072111.079
887	у	у	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2111.0792111.251
